Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
06-01-14,AQS,481130069,4,5.2,ug/m3 LC,22,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-01-14,AQS,481130069,4,4.8,ug/m3 LC,20,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-01-14,AQS,481130069,4,6.6,ug/m3 LC,28,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-01-14,AQS,481130069,4,16.2,ug/m3 LC,60,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-01-14,AQS,481130069,4,6.8,ug/m3 LC,28,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-01-14,AQS,481130069,4,8.4,ug/m3 LC,35,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-01-14,AQS,481130069,4,5.6,ug/m3 LC,23,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-13-2014,AQS,481130069,4,4.1,ug/m3 LC,17,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-14-2014,AQS,481130069,4,3.3,ug/m3 LC,14,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-15-2014,AQS,481130069,4,3.1,ug/m3 LC,13,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-16-2014,AQS,481130069,4,4.6,ug/m3 LC,19,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-17-2014,AQS,481130069,4,6.6,ug/m3 LC,28,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-18-2014,AQS,481130069,4,6,ug/m3 LC,25,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-19-2014,AQS,481130069,4,6.4,ug/m3 LC,27,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-20-2014,AQS,481130069,4,6,ug/m3 LC,25,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-21-2014,AQS,481130069,4,3.7,ug/m3 LC,15,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-22-2014,AQS,481130069,4,10.4,ug/m3 LC,43,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-23-2014,AQS,481130069,4,5.1,ug/m3 LC,21,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-24-2014,AQS,481130069,4,2.8,ug/m3 LC,12,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-25-2014,AQS,481130069,4,5,ug/m3 LC,21,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-26-2014,AQS,481130069,4,9.6,ug/m3 LC,40,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-27-2014,AQS,481130069,4,3.5,ug/m3 LC,15,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-28-2014,AQS,481130069,4,4.3,ug/m3 LC,18,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-29-2014,AQS,481130069,4,11.5,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-30-2014,AQS,481130069,4,4.5,ug/m3 LC,19,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-31-2014,AQS,481130069,4,5.7,ug/m3 LC,24,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-02-14,AQS,481130069,4,15.2,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-02-14,AQS,481130069,4,12.2,ug/m3 LC,51,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-02-14,AQS,481130069,4,14.3,ug/m3 LC,56,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-02-14,AQS,481130069,4,5.9,ug/m3 LC,25,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-02-14,AQS,481130069,4,11.5,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-02-14,AQS,481130069,4,7.9,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-02-14,AQS,481130069,4,17.6,ug/m3 LC,63,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-02-14,AQS,481130069,4,18.7,ug/m3 LC,65,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-02-14,AQS,481130069,4,21,ug/m3 LC,70,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-02-14,AQS,481130069,4,11.8,ug/m3 LC,49,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-02-14,AQS,481130069,4,14.7,ug/m3 LC,56,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-02-14,AQS,481130069,4,11.6,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-13-2014,AQS,481130069,4,13.7,ug/m3 LC,54,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-14-2014,AQS,481130069,4,5.6,ug/m3 LC,23,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-15-2014,AQS,481130069,4,5,ug/m3 LC,21,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-16-2014,AQS,481130069,4,10,ug/m3 LC,42,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-17-2014,AQS,481130069,4,9,ug/m3 LC,38,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-18-2014,AQS,481130069,4,10.9,ug/m3 LC,45,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-19-2014,AQS,481130069,4,14.4,ug/m3 LC,56,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-20-2014,AQS,481130069,4,9.5,ug/m3 LC,40,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-21-2014,AQS,481130069,4,5.9,ug/m3 LC,25,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-22-2014,AQS,481130069,4,5.2,ug/m3 LC,22,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-23-2014,AQS,481130069,4,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-24-2014,AQS,481130069,4,13.5,ug/m3 LC,54,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-25-2014,AQS,481130069,4,19.1,ug/m3 LC,66,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-26-2014,AQS,481130069,4,7.8,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-27-2014,AQS,481130069,4,11.9,ug/m3 LC,50,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-28-2014,AQS,481130069,4,6.9,ug/m3 LC,29,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-03-14,AQS,481130069,4,12.1,ug/m3 LC,51,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-03-14,AQS,481130069,4,10.5,ug/m3 LC,44,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-03-14,AQS,481130069,4,6.3,ug/m3 LC,26,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-03-14,AQS,481130069,4,12.5,ug/m3 LC,52,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-03-14,AQS,481130069,4,15.2,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-03-14,AQS,481130069,4,20,ug/m3 LC,68,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-03-14,AQS,481130069,4,16.3,ug/m3 LC,60,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-03-14,AQS,481130069,4,20.2,ug/m3 LC,68,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-03-14,AQS,481130069,4,17.8,ug/m3 LC,63,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-03-14,AQS,481130069,4,17.2,ug/m3 LC,62,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-03-14,AQS,481130069,4,5.2,ug/m3 LC,22,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-03-14,AQS,481130069,4,4.4,ug/m3 LC,18,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-13-2014,AQS,481130069,4,7.9,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-14-2014,AQS,481130069,4,6.7,ug/m3 LC,28,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-15-2014,AQS,481130069,4,11.9,ug/m3 LC,50,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-16-2014,AQS,481130069,4,4,ug/m3 LC,17,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-17-2014,AQS,481130069,4,5.2,ug/m3 LC,22,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-18-2014,AQS,481130069,4,14.3,ug/m3 LC,56,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-19-2014,AQS,481130069,4,5.7,ug/m3 LC,24,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-20-2014,AQS,481130069,4,17.4,ug/m3 LC,62,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-21-2014,AQS,481130069,4,18.5,ug/m3 LC,64,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-22-2014,AQS,481130069,4,13.2,ug/m3 LC,53,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-23-2014,AQS,481130069,4,9.3,ug/m3 LC,39,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-24-2014,AQS,481130069,4,9.9,ug/m3 LC,41,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-25-2014,AQS,481130069,4,7.5,ug/m3 LC,31,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-26-2014,AQS,481130069,4,11.5,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-27-2014,AQS,481130069,4,6.5,ug/m3 LC,27,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-28-2014,AQS,481130069,4,11.2,ug/m3 LC,47,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-29-2014,AQS,481130069,4,14.7,ug/m3 LC,56,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-30-2014,AQS,481130069,4,6,ug/m3 LC,25,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-31-2014,AQS,481130069,4,7.8,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-04-14,AQS,481130069,4,12.2,ug/m3 LC,51,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-04-14,AQS,481130069,4,12.4,ug/m3 LC,52,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-04-14,AQS,481130069,4,16.6,ug/m3 LC,60,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-04-14,AQS,481130069,4,3.7,ug/m3 LC,15,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-04-14,AQS,481130069,4,5.8,ug/m3 LC,24,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-04-14,AQS,481130069,4,4.5,ug/m3 LC,19,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-04-14,AQS,481130069,4,3.3,ug/m3 LC,14,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-04-14,AQS,481130069,4,4.4,ug/m3 LC,18,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-04-14,AQS,481130069,4,8.5,ug/m3 LC,35,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-04-14,AQS,481130069,4,7,ug/m3 LC,29,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-04-14,AQS,481130069,4,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-04-14,AQS,481130069,4,9.6,ug/m3 LC,40,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-13-2014,AQS,481130069,4,8.8,ug/m3 LC,37,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-14-2014,AQS,481130069,4,3.6,ug/m3 LC,15,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-15-2014,AQS,481130069,4,7.4,ug/m3 LC,31,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-16-2014,AQS,481130069,4,7.5,ug/m3 LC,31,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-17-2014,AQS,481130069,4,9,ug/m3 LC,38,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-18-2014,AQS,481130069,4,14.8,ug/m3 LC,57,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-19-2014,AQS,481130069,4,13.9,ug/m3 LC,55,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-20-2014,AQS,481130069,4,11,ug/m3 LC,46,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-21-2014,AQS,481130069,4,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-22-2014,AQS,481130069,4,9.3,ug/m3 LC,39,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-23-2014,AQS,481130069,4,11.5,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-24-2014,AQS,481130069,4,7.8,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-25-2014,AQS,481130069,4,4.2,ug/m3 LC,18,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-26-2014,AQS,481130069,4,15,ug/m3 LC,57,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-27-2014,AQS,481130069,4,20.2,ug/m3 LC,68,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-28-2014,AQS,481130069,4,19.3,ug/m3 LC,66,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-05-14,AQS,481130069,4,6.4,ug/m3 LC,27,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-05-14,AQS,481130069,4,6.3,ug/m3 LC,26,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-05-14,AQS,481130069,4,8,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-05-14,AQS,481130069,4,6.7,ug/m3 LC,28,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-05-14,AQS,481130069,4,8,ug/m3 LC,33,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-05-14,AQS,481130069,4,9.8,ug/m3 LC,41,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-05-14,AQS,481130069,4,10.5,ug/m3 LC,44,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-05-14,AQS,481130069,4,9.4,ug/m3 LC,39,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-05-14,AQS,481130069,4,13.5,ug/m3 LC,54,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-05-14,AQS,481130069,4,8.3,ug/m3 LC,35,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-05-14,AQS,481130069,4,10.1,ug/m3 LC,42,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-14-2014,AQS,481130069,4,5,ug/m3 LC,21,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-15-2014,AQS,481130069,4,5.7,ug/m3 LC,24,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
